Trn# (Internal - Atual);Deal Original;Trn# (External);Counterpart;Status (LIVE/MKT_OP/DEAD);Desc: Complete Trn.Type(Sum);Trn.Date;Date: Period calc. start;Date: Period calc. end;Date: Period expiry date;Nominal amount (Leg 1);IRD: Leg 1 currency;RT:Current Capital(1st leg);RT:Fix/Var rate (1st leg);RT:Pay/Rec(1st leg,FixRate);RT:Main convention(1st leg);RT:Main fix.freq (1st leg);RT:Main index(1st leg);RT:Main margin(1st leg);RT:Main rate(1st leg);RT:Curr.rate(1st leg);RT:Curr.fixing date(1st leg);RT:Curr.calc1 date(1st leg);RT:Curr.paymnt date(1st leg);RT:Prev.amount(1st leg);RT:Curr.amount(1st leg);RT:Accrual(1st leg);RT:Next fixing date(1st leg);RT:Next calc1 date(1st leg);RT:Interest first exact period flag (1st leg) (Y/N);RT:Interest last exact period flag (1st leg) (Y/N);RT:Principal exchange flag (1st leg) (Y/N);Nominal amount (2nd Leg);IRD: Leg 2 currency;RT:Current Capital(2nd leg);RT:Fix/Var rate (2nd leg);RT:Pay/Rec(2nd leg,FixRate);RT:Main convention(2nd leg);RT:Main fix.freq (2nd leg);RT:Main index(2nd leg);RT:Main margin(2nd leg);RT:Main rate(2nd leg);RT:Curr.rate(2nd leg);RT:Curr.fixing date(2nd leg);RT:Curr.calc1 date(2nd leg);RT:Curr.paymnt date(2nd leg);RT:Prev.amount(2nd leg);RT:Curr.amount(2nd leg);RT:Accrual(2nd leg);RT:Next fixing date(2nd leg);RT:Next calc2 date(2nd leg);RT:Interest first exact period flag (2nd leg) (Y/N);RT:Interest last exact period flag (2nd leg) (Y/N);RT:Principal exchange flag (2nd leg) (Y/N);BUY/SELL;Call/Put;American/European (A/E);Strike;PL currency;Discounted market value;Portfolio;Barrier Value;ZCliente;Número da estrutura;Código do Contrato Assinado;Código do Documento;Counterpart_Shortname;Ficticia;Ref Contract;Conta;cempresa;Proposta;Consumo;Produto;Sub Produto;UTI;Cap;Floor;Caract Mx
50168723;50168723;50162507;BANCO SANTANDER SA;Live;Caps And Floors;02-10-2024;30-09-2024;30-09-2025;30-09-2025;18365182.5;EUR;18365182.5;Floating;Buy;Actual/360 Linear;3M;EURIBOR-EURIBOR-3M;0;0;0;27-12-2024;31-12-2024;31-03-2025;0;0;;27-03-2025;31-03-2025;N;Y;N;;;;;;;;;;;;;;;;;;;;;;;;;;;EUR;;ST_RT_CORP_GL;;3686;22649;22649.002;DR0347494;BSTE;;;05800044;31;;.05013;103;FG1;;;0;IRD_CF
50203482;50203482;50190839;SONAE SGPS SA;Live;Caps And Floors;03-10-2024;27-08-2024;27-08-2029;27-08-2029;50000000;EUR;50000000;Floating;Sell;Actual/360 Linear;3M;EURIBOR-EURIBOR-3M;0;1.395;.855;25-11-2024;27-11-2024;27-02-2025;178250;109250;;25-02-2025;27-02-2025;N;Y;N;;;;;;;;;;;;;;;;;;;;;;;;;;;EUR;;ST_RT_CORP_GL;;1124;22650;22650.001;DR0347486;TSVM;;22650.001;05201886;31;;0;103;VC4;URJH9VSI58SAN00000000000000000000577503910;2.13;;IRD_CF
50204269;50204269;50190839;SONAE SGPS SA;Live;Caps And Floors;03-10-2024;27-08-2024;27-08-2029;27-08-2029;50000000;EUR;50000000;Floating;Buy;Actual/360 Linear;3M;EURIBOR-EURIBOR-3M;0;0;0;25-11-2024;27-11-2024;27-02-2025;0;0;;25-02-2025;27-02-2025;N;Y;N;;;;;;;;;;;;;;;;;;;;;;;;;;;EUR;;ST_RT_CORP_GL;;1124;22650;22650.001;DR0347487;TSVM;;22650.001;05201886;31;1000669960;2152612.12481;103;FN2;URJH9VSI58SAN00000000000000000000577504110;;1.876;IRD_CF
50204511;50204511;50190839;BANCO SANTANDER SA;Live;Caps And Floors;03-10-2024;27-08-2024;27-08-2029;27-08-2029;50000000;EUR;50000000;Floating;Buy;Actual/360 Linear;3M;EURIBOR-EURIBOR-3M;0;1.395;.855;25-11-2024;27-11-2024;27-02-2025;178250;109250;;25-02-2025;27-02-2025;N;Y;N;;;;;;;;;;;;;;;;;;;;;;;;;;;EUR;;ST_RT_CORP_GL;;3686;22650;22650.002;DR0347491;BSTE;;22650.002;05800044;31;;1444350.40437;103;CG1;;2.13;;IRD_CF
50204539;50204539;50190839;BANCO SANTANDER SA;Live;Caps And Floors;03-10-2024;27-08-2024;27-08-2029;27-08-2029;50000000;EUR;50000000;Floating;Sell;Actual/360 Linear;3M;EURIBOR-EURIBOR-3M;0;0;0;25-11-2024;27-11-2024;27-02-2025;0;0;;25-02-2025;27-02-2025;N;Y;N;;;;;;;;;;;;;;;;;;;;;;;;;;;EUR;;ST_RT_CORP_GL;;3686;22650;22650.002;DR0347489;BSTE;;22650.002;05800044;31;;0;103;VF3;;;1.876;IRD_CF
50167898;50167898;50162438;VDG HOLDING BV;Live;Caps And Floors;02-10-2024;30-09-2024;30-09-2025;30-09-2025;18365182.5;EUR;18365182.5;Floating;Sell;Actual/360 Linear;3M;EURIBOR-EURIBOR-3M;0;0;0;27-12-2024;31-12-2024;31-03-2025;0;0;;27-03-2025;31-03-2025;N;Y;N;;;;;;;;;;;;;;;;;;;;;;;;;;;EUR;;ST_RT_CORP_GL;;7401880665;22648;22648.001;DR0347493;00VHB1;;;05275324;31;;0;103;VF4;URJH9VSI58SAN00000000000000000000577490810;;0;IRD_CF
50168008;50168008;50162438;BANCO SANTANDER SA;Live;Caps And Floors;02-10-2024;30-09-2024;30-09-2025;30-09-2025;18365182.5;EUR;18365182.5;Floating;Buy;Actual/360 Linear;3M;EURIBOR-EURIBOR-3M;0;0;0;27-12-2024;31-12-2024;31-03-2025;0;0;;27-03-2025;31-03-2025;N;Y;N;;;;;;;;;;;;;;;;;;;;;;;;;;;EUR;;ST_RT_CORP_GL;;3686;22648;22648.002;DR0347492;BSTE;;;05800044;31;;.05013;103;FG1;;;0;IRD_CF
50204212;50204212;50190839;SONAE SGPS SA;Live;Caps And Floors;03-10-2024;27-08-2024;27-08-2029;27-08-2029;50000000;EUR;50000000;Floating;Sell;Actual/360 Linear;3M;EURIBOR-EURIBOR-3M;0;0;0;25-11-2024;27-11-2024;27-02-2025;0;0;;25-02-2025;27-02-2025;N;Y;N;;;;;;;;;;;;;;;;;;;;;;;;;;;EUR;;ST_RT_CORP_GL;;1124;22650;22650.001;DR0347490;TSVM;;22650.001;05201886;31;;0;103;VF4;URJH9VSI58SAN00000000000000000000577504010;;0;IRD_CF
50204529;50204529;50190839;BANCO SANTANDER SA;Live;Caps And Floors;03-10-2024;27-08-2024;27-08-2029;27-08-2029;50000000;EUR;50000000;Floating;Buy;Actual/360 Linear;3M;EURIBOR-EURIBOR-3M;0;0;0;25-11-2024;27-11-2024;27-02-2025;0;0;;25-02-2025;27-02-2025;N;Y;N;;;;;;;;;;;;;;;;;;;;;;;;;;;EUR;;ST_RT_CORP_GL;;3686;22650;22650.002;DR0347485;BSTE;;22650.002;05800044;31;;266185.12888;103;FG1;;;0;IRD_CF
50913520;50913520;50905964;SOTAL SOCIEDADE DE GESTAO HOTELEIRA S A;Live;Caps And Floors;29-10-2024;29-10-2024;29-07-2027;29-07-2027;7834640.63;EUR;7794281.25;Floating;Buy;Actual/360 Linear;3M;EURIBOR-EURIBOR-3M;0;0;0;27-01-2025;29-01-2025;29-04-2025;0;0;;25-04-2025;29-04-2025;N;Y;N;;;;;;;;;;;;;;;;;;;;;;;;;;;EUR;;ST_GV_BTBACK;;5100715434;22723;22723.001;DR0347636;00S07N;;22723.001;05271210;31;1000700208;79136.09418;103;FN2;URJH9VSI58SAN00000000000000000000577902510;;1.405;IRD_CF
50913072;50913072;50905785;BANCO SANTANDER SA;Live;Caps And Floors;29-10-2024;29-10-2024;29-07-2027;29-07-2027;29473171.88;EUR;29321343.75;Floating;Buy;Actual/360 Linear;3M;EURIBOR-EURIBOR-3M;0;0;0;27-01-2025;29-01-2025;29-04-2025;0;0;;25-04-2025;29-04-2025;N;Y;N;;;;;;;;;;;;;;;;;;;;;;;;;;;EUR;;ST_GV_BTBACK;;3686;22722;22722.002;DR0347638;BSTE;;22722.002;05800044;31;;255524.3978;103;CG1;;3.25;;IRD_CF
50911612;50911612;50905785;MARINOTEIS SOCIEDADE DE PROMOCAO E CONSTRUCAO DE HOTEIS S A;Live;Caps And Floors;29-10-2024;29-10-2024;29-07-2027;29-07-2027;29473171.88;EUR;29321343.75;Floating;Sell;Actual/360 Linear;3M;EURIBOR-EURIBOR-3M;0;0;0;27-01-2025;29-01-2025;29-04-2025;0;0;;25-04-2025;29-04-2025;N;Y;N;;;;;;;;;;;;;;;;;;;;;;;;;;;EUR;;ST_GV_BTBACK;;5100374594;22722;22722.001;DR0347640;QKT1;;22722.001;05271101;31;;0;103;VC4;URJH9VSI58SAN0000000000000000000577902010T;3.25;;IRD_CF
50913117;50913117;50905785;BANCO SANTANDER SA;Live;Caps And Floors;29-10-2024;29-10-2024;29-07-2027;29-07-2027;29473171.88;EUR;29321343.75;Floating;Sell;Actual/360 Linear;3M;EURIBOR-EURIBOR-3M;0;0;0;27-01-2025;29-01-2025;29-04-2025;0;0;;25-04-2025;29-04-2025;N;Y;N;;;;;;;;;;;;;;;;;;;;;;;;;;;EUR;;ST_GV_BTBACK;;3686;22722;22722.002;DR0347633;BSTE;;22722.002;05800044;31;;0;103;VF3;;;1.405;IRD_CF
50912877;50912877;50905785;MARINOTEIS SOCIEDADE DE PROMOCAO E CONSTRUCAO DE HOTEIS S A;Live;Caps And Floors;29-10-2024;29-10-2024;29-07-2027;29-07-2027;29473171.88;EUR;29321343.75;Floating;Buy;Actual/360 Linear;3M;EURIBOR-EURIBOR-3M;0;0;0;27-01-2025;29-01-2025;29-04-2025;0;0;;25-04-2025;29-04-2025;N;Y;N;;;;;;;;;;;;;;;;;;;;;;;;;;;EUR;;ST_GV_BTBACK;;5100374594;22722;22722.001;DR0347634;QKT1;;22722.001;05271101;31;1000700200;297702.45092;103;FN2;URJH9VSI58SAN00000000000000000000577902110;;1.405;IRD_CF
50913343;50913343;50905964;SOTAL SOCIEDADE DE GESTAO HOTELEIRA S A;Live;Caps And Floors;29-10-2024;29-10-2024;29-07-2027;29-07-2027;7834640.63;EUR;7794281.25;Floating;Sell;Actual/360 Linear;3M;EURIBOR-EURIBOR-3M;0;0;0;27-01-2025;29-01-2025;29-04-2025;0;0;;25-04-2025;29-04-2025;N;Y;N;;;;;;;;;;;;;;;;;;;;;;;;;;;EUR;;ST_GV_BTBACK;;5100715434;22723;22723.001;DR0347635;00S07N;;22723.001;05271210;31;;0;103;VC4;URJH9VSI58SAN0000000000000000000577902410T;3.25;;IRD_CF
50913581;50913581;50905964;BANCO SANTANDER SA;Live;Caps And Floors;29-10-2024;29-10-2024;29-07-2027;29-07-2027;7834640.63;EUR;7794281.25;Floating;Buy;Actual/360 Linear;3M;EURIBOR-EURIBOR-3M;0;0;0;27-01-2025;29-01-2025;29-04-2025;0;0;;25-04-2025;29-04-2025;N;Y;N;;;;;;;;;;;;;;;;;;;;;;;;;;;EUR;;ST_GV_BTBACK;;3686;22723;22723.002;DR0347637;BSTE;;22723.002;05800044;31;;67924.20739;103;CG1;;3.25;;IRD_CF
50913606;50913606;50905964;BANCO SANTANDER SA;Live;Caps And Floors;29-10-2024;29-10-2024;29-07-2027;29-07-2027;7834640.63;EUR;7794281.25;Floating;Sell;Actual/360 Linear;3M;EURIBOR-EURIBOR-3M;0;0;0;27-01-2025;29-01-2025;29-04-2025;0;0;;25-04-2025;29-04-2025;N;Y;N;;;;;;;;;;;;;;;;;;;;;;;;;;;EUR;;ST_GV_BTBACK;;3686;22723;22723.002;DR0347639;BSTE;;22723.002;05800044;31;;0;103;VF3;;;1.405;IRD_CF
53576762;53576762;474280125;BANCO SANTANDER SA;Live;Caps And Floors;28-01-2025;28-01-2025;28-01-2036;28-01-2036;2475000;EUR;2475000;Floating;Sell;30/360 Linear;3M;EURIBOR-EURIBOR-3M;0;0;0;24-01-2025;28-01-2025;28-04-2025;;0;;24-04-2025;28-04-2025;N;Y;N;;;;;;;;;;;;;;;;;;;;;;;;;;;EUR;;ST_GV_BTBACK;;3686;22935;22935.002;DR0348033;BSTE;;22935.002;05800044;31;;0;103;V3C;;3.25;;IRD_CF
52055524;52055524;52051304;BANCO SANTANDER SA;Live;Caps And Floors;05-12-2024;31-12-2024;22-12-2025;22-12-2025;36959663.97;EUR;36959663.97;Floating;Buy;Actual/360 Linear;3M;EURIBOR-EURIBOR-3M;0;0;0;27-12-2024;31-12-2024;31-03-2025;;0;;27-03-2025;31-03-2025;N;Y;N;;;;;;;;;;;;;;;;;;;;;;;;;;;EUR;;ST_GV_BTBACK;;3686;22803;22803.002;DR0347961;BSTE;;;05800044;31;;166.04885;103;CG1;;4;;IRD_CF
53575736;53575736;474280125;PARICHIADO LDA;Live;Caps And Floors;28-01-2025;28-01-2025;28-01-2036;28-01-2036;2475000;EUR;2475000;Floating;Buy;30/360 Linear;3M;EURIBOR-EURIBOR-3M;0;0;0;24-01-2025;28-01-2025;28-04-2025;;0;;24-04-2025;28-04-2025;N;Y;N;;;;;;;;;;;;;;;;;;;;;;;;;;;EUR;;ST_GV_BTBACK;;7401577628;22935;22935.001;DR0348032;00YDA9;;22935.001;05C23110;31;;199531.43028;103;C2A;URJH9VSI58SAN00000000000000000000579331910;3.25;;IRD_CF
52165344;52165344;52051304;QDO HOTEL S A;Live;Caps And Floors;05-12-2024;31-12-2024;22-12-2025;22-12-2025;36959663.97;EUR;36959663.97;Floating;Sell;Actual/360 Linear;3M;EURIBOR-EURIBOR-3M;0;0;0;27-12-2024;31-12-2024;31-03-2025;;0;;27-03-2025;31-03-2025;N;Y;N;;;;;;;;;;;;;;;;;;;;;;;;;;;EUR;;ST_GV_BTBACK;;7401268835;22803;22803.001;DR0347804;00UK24;;;05C14886;31;;0;103;VC4;URJH9VSI58SAN00000000000000000000578569910;4;;IRD_CF
44535957;44535957;8757790518;ALVES RIBEIRO S.A.;Live;FX Non Delivery Forward;08-03-2024;08-03-2024;12-03-2025;12-03-2025;5250000;BRL;5250000;;;;;;;;;10-03-2025;;12-03-2025;;5250000;;10-03-2025;;;;;910667.82;EUR;910667.82;;;;;;;;;10-03-2025;;12-03-2025;;910667.82;;10-03-2025;;;;;;;;;EUR;;ST_FX_REDES;;9000637989;21943;21943.001;DR0346549;BXYV;;;05242721;31;1000609131;10782.8825;075;044;URJH9VSI58SAN00000000000000000000574384610;;;CURR_FXD_FXD
44536111;44536111;8757790518;BANCO SANTANDER SA;Live;FX Non Delivery Forward;08-03-2024;08-03-2024;12-03-2025;12-03-2025;914493.47;EUR;914493.47;;;;;;;;;10-03-2025;;12-03-2025;;914493.47;;10-03-2025;;;;;5250000;BRL;5250000;;;;;;;;;10-03-2025;;12-03-2025;;5250000;;10-03-2025;;;;;;;;;EUR;;ST_FX_REDES;;3686;21943;21943.002;DR0346550;BSTE;;;05800044;31;;131339.25114;075;044;5493006QMFDDMYWIAM13CAL00000000000000000000033660243;;;CURR_FXD_FXD
47495110;47495110;47494605;BANCO SANTANDER SA;Live;FX Non Delivery Forward;27-06-2024;27-06-2024;01-07-2025;01-07-2025;1590429.94;EUR;1590429.94;;;;;;;;;27-06-2025;;01-07-2025;;1590429.94;;27-06-2025;;;;;10000000;BRL;10000000;;;;;;;;;27-06-2025;;01-07-2025;;10000000;;27-06-2025;;;;;;;;;EUR;;ST_FX_REDES;;3686;22293;22293.002;DR0346864;BSTE;;;05800044;31;;229489.65376;075;044;;;;CURR_FXD_FXD
47494605;47494605;47494605;ALVES RIBEIRO S.A.;Live;FX Non Delivery Forward;27-06-2024;27-06-2024;01-07-2025;01-07-2025;10000000;BRL;10000000;;;;;;;;;27-06-2025;;01-07-2025;;10000000;;27-06-2025;;;;;1582904.63;EUR;1582904.63;;;;;;;;;27-06-2025;;01-07-2025;;1582904.63;;27-06-2025;;;;;;;;;EUR;;ST_FX_REDES;;9000637989;22293;22293.001;DR0346863;BXYV;;;05242721;31;1000654459;222308.43183;075;044;URJH9VSI58SAN00000000000000000000576018910;;;CURR_FXD_FXD
49339975;49339975;49339975;ALVES RIBEIRO S.A.;Live;FX Non Delivery Forward;04-09-2024;04-09-2024;01-07-2025;01-07-2025;20000000;BRL;20000000;;;;;;;;;27-06-2025;;01-07-2025;;20000000;;27-06-2025;;;;;3026176.43;EUR;3026176.43;;;;;;;;;27-06-2025;;01-07-2025;;3026176.43;;27-06-2025;;;;;;;;;EUR;;ST_FX_REDES;;9000637989;22541;22541.001;DR0347192;BXYV;;;05242721;31;1000666882;583954.2214;075;044;URJH9VSI58SAN00000000000000000000577038710;;;CURR_FXD_FXD
49340305;49340305;49339975;BANCO SANTANDER SA;Live;FX Non Delivery Forward;04-09-2024;04-09-2024;01-07-2025;01-07-2025;3037828.56;EUR;3037828.56;;;;;;;;;27-06-2025;;01-07-2025;;3037828.56;;27-06-2025;;;;;20000000;BRL;20000000;;;;;;;;;27-06-2025;;01-07-2025;;20000000;;27-06-2025;;;;;;;;;EUR;;ST_FX_REDES;;3686;22541;22541.002;DR0347193;BSTE;;;05800044;31;;316118.72327;075;044;;;;CURR_FXD_FXD
52507315;52507315;52507315;GALLO WORLDWIDE, LDA;Live;FX Non Delivery Forward;19-12-2024;19-12-2024;13-03-2025;13-03-2025;11000000;BRL;11000000;;;;;;;;;11-03-2025;;13-03-2025;;11000000;;11-03-2025;;;;;1700548.81;EUR;1700548.81;;;;;;;;;11-03-2025;;13-03-2025;;1700548.81;;11-03-2025;;;;;;;;;EUR;;ST_FX_REDES;;7400629401;22840;22840.001;DR0347850;GWL1;;;05255743;31;1000690148;229390.55924;075;044;URJH9VSI58SAN00000000000000000000578760410;;;CURR_FXD_FXD
52507385;52507385;52507315;BANCO SANTANDER SA;Live;FX Non Delivery Forward;19-12-2024;19-12-2024;13-03-2025;13-03-2025;1702259.36;EUR;1702259.36;;;;;;;;;11-03-2025;;13-03-2025;;1702259.36;;11-03-2025;;;;;11000000;BRL;11000000;;;;;;;;;11-03-2025;;13-03-2025;;11000000;;11-03-2025;;;;;;;;;EUR;;ST_FX_REDES;;3686;22840;22840.002;DR0347849;BSTE;;;05800044;31;;61665.66207;075;044;;;;CURR_FXD_FXD
53253854;53253854;5674111602;BANCO SANTANDER SA;Live;FX Non Delivery Forward;17-01-2025;17-01-2025;31-12-2025;31-12-2025;250000;USD;250000;;;;;;;;;29-12-2025;;31-12-2025;;250000;;29-12-2025;;;;;238046.5;EUR;238046.5;;;;;;;;;29-12-2025;;31-12-2025;;238046.5;;29-12-2025;;;;;;;;;EUR;;ST_FX_REDES;;3686;22898;22898.002;DR0347968;BSTE;;;05800044;31;;20528.52391;075;044;;;;CURR_FXD_FXD
53400865;53400865;7594791441;BANCO SANTANDER SA;Live;FX Non Delivery Forward;22-01-2025;22-01-2025;24-04-2025;24-04-2025;1649278.41;EUR;1649278.41;;;;;;;;;22-04-2025;;24-04-2025;;1649278.41;;22-04-2025;;;;;10400000;BRL;10400000;;;;;;;;;22-04-2025;;24-04-2025;;10400000;;22-04-2025;;;;;;;;;EUR;;ST_FX_REDES;;3686;22922;22922.002;DR0348013;BSTE;;;05800044;31;;114711.13918;075;044;;;;CURR_FXD_FXD
53400882;53400882;7594791441;GALLO WORLDWIDE, LDA;Live;FX Non Delivery Forward;22-01-2025;22-01-2025;24-04-2025;24-04-2025;10400000;BRL;10400000;;;;;;;;;22-04-2025;;24-04-2025;;10400000;;22-04-2025;;;;;1648569.39;EUR;1648569.39;;;;;;;;;22-04-2025;;24-04-2025;;1648569.39;;22-04-2025;;;;;;;;;EUR;;ST_FX_REDES;;7400629401;22922;22922.001;DR0348014;GWL1;;;05255743;31;1000690148;158310.34184;075;044;URJH9VSI58SAN00000000000000000000579251010;;;CURR_FXD_FXD
53655112;53655112;1447907419;BANCO SANTANDER SA;Live;FX Non Delivery Forward;30-01-2025;30-01-2025;24-04-2025;24-04-2025;2002.03;EUR;2002.03;;;;;;;;;22-04-2025;;24-04-2025;;2002.03;;22-04-2025;;;;;12500;BRL;12500;;;;;;;;;22-04-2025;;24-04-2025;;12500;;22-04-2025;;;;;;;;;EUR;;ST_FX_REDES;;3686;22940;22940.001;DR0348042;BSTE;;;05800044;31;;150.99488;075;044;;;;CURR_FXD_FXD
51183045;51183045;51182452;BANCO SANTANDER SA;Live;FX Non Delivery Forward;06-11-2024;06-11-2024;10-11-2025;10-11-2025;1487209.99;EUR;1487209.99;;;;;;;;;06-11-2025;;10-11-2025;;1487209.99;;06-11-2025;;;;;10000000;BRL;10000000;;;;;;;;;06-11-2025;;10-11-2025;;10000000;;06-11-2025;;;;;;;;;EUR;;ST_FX_REDES;;3686;22746;22746.002;DR0347676;BSTE;;;05800044;31;;276359.12012;075;044;;;;CURR_FXD_FXD
51182452;51182452;51182452;ALVES RIBEIRO S.A.;Live;FX Non Delivery Forward;06-11-2024;06-11-2024;10-11-2025;10-11-2025;10000000;BRL;10000000;;;;;;;;;06-11-2025;;10-11-2025;;10000000;;06-11-2025;;;;;1480823.34;EUR;1480823.34;;;;;;;;;06-11-2025;;10-11-2025;;1480823.34;;06-11-2025;;;;;;;;;EUR;;ST_FX_REDES;;9000637989;22746;22746.001;DR0347677;BXYV;;;05242721;31;1000703407;377995.56401;075;044;URJH9VSI58SAN00000000000000000000578041210;;;CURR_FXD_FXD
51899148;51899148;51899111;BANCO SANTANDER SA;Live;FX Non Delivery Forward;29-11-2024;29-11-2024;26-02-2025;26-02-2025;621069.79;EUR;621069.79;;;;;;;;;24-02-2025;;26-02-2025;;621069.79;;24-02-2025;;;;;4000000;BRL;4000000;;;;;;;;;24-02-2025;;26-02-2025;;4000000;;24-02-2025;;;;;;;;;EUR;;ST_FX_REDES;;3686;22793;22793.002;DR0347765;BSTE;;;05800044;31;;6806.28133;075;044;;;;CURR_FXD_FXD
51899111;51899111;51899111;GALLO WORLDWIDE, LDA;Live;FX Non Delivery Forward;29-11-2024;29-11-2024;26-02-2025;26-02-2025;4000000;BRL;4000000;;;;;;;;;24-02-2025;;26-02-2025;;4000000;;24-02-2025;;;;;620597.64;EUR;620597.64;;;;;;;;;24-02-2025;;26-02-2025;;620597.64;;24-02-2025;;;;;;;;;EUR;;ST_FX_REDES;;7400629401;22793;22793.001;DR0347766;GWL1;;;05255743;31;1000557209;65613.97601;075;044;URJH9VSI58SAN00000000000000000000578434710;;;CURR_FXD_FXD
52775293;52775293;52775293;PRIO SUPPLY S A;Live;FX Non Delivery Forward;02-01-2025;02-01-2025;28-02-2025;28-02-2025;7840000;USD;7840000;;;;;;;;;26-02-2025;;28-02-2025;;7840000;;26-02-2025;;;;;7552258.93;EUR;7552258.93;;;;;;;;;26-02-2025;;28-02-2025;;7552258.93;;26-02-2025;;;;;;;;;EUR;;ST_FX_REDES;;7400864280;22862;22862.001;DR0347878;QP2S;;;05288547;31;1000684397;158782.11311;075;044;URJH9VSI58SAN00000000000000000000578910210;;;CURR_FXD_FXD
52775385;52775385;52775293;BANCO SANTANDER SA;Live;FX Non Delivery Forward;02-01-2025;02-01-2025;28-02-2025;28-02-2025;7553423.13;EUR;7553423.13;;;;;;;;;26-02-2025;;28-02-2025;;7553423.13;;26-02-2025;;;;;7840000;USD;7840000;;;;;;;;;26-02-2025;;28-02-2025;;7840000;;26-02-2025;;;;;;;;;EUR;;ST_FX_REDES;;3686;22862;22862.002;DR0347879;BSTE;;;05800044;31;;229393.38155;075;044;;;;CURR_FXD_FXD
53242230;53242230;5674111602;GASCAN, S.A.;Live;FX Non Delivery Forward;17-01-2025;17-01-2025;31-12-2025;31-12-2025;238868.72;EUR;238868.72;;;;;;;;;29-12-2025;;31-12-2025;;238868.72;;29-12-2025;;;;;250000;USD;250000;;;;;;;;;29-12-2025;;31-12-2025;;250000;;29-12-2025;;;;;;;;;EUR;;ST_FX_REDES;;8024772253;22898;22898.001;DR0347969;G4CT;;;05217024;31;1000612591;24141.4336;075;044;URJH9VSI58SAN00000000000000000000579172010;;;CURR_FXD_FXD
53616960;53616960;53616926;BANCO SANTANDER SA;Live;FX Non Delivery Forward;29-01-2025;29-01-2025;24-04-2025;24-04-2025;800762.45;EUR;800762.45;;;;;;;;;22-04-2025;;24-04-2025;;800762.45;;22-04-2025;;;;;5000000;BRL;5000000;;;;;;;;;22-04-2025;;24-04-2025;;5000000;;22-04-2025;;;;;;;;;EUR;;ST_FX_REDES;;3686;22937;22937.002;DR0348040;BSTE;;;05800044;31;;62978.55874;075;044;;;;CURR_FXD_FXD
53616926;53616926;53616926;GALLO WORLDWIDE, LDA;Live;FX Non Delivery Forward;29-01-2025;29-01-2025;24-04-2025;24-04-2025;5000000;BRL;5000000;;;;;;;;;22-04-2025;;24-04-2025;;5000000;;22-04-2025;;;;;800256.08;EUR;800256.08;;;;;;;;;22-04-2025;;24-04-2025;;800256.08;;22-04-2025;;;;;;;;;EUR;;ST_FX_REDES;;7400629401;22937;22937.001;DR0348039;GWL1;;;05255743;31;1000690148;68445.49192;075;044;URJH9VSI58SAN00000000000000000000579354710;;;CURR_FXD_FXD
53083184;53083184;53083082;BANCO SANTANDER SA;Live;FX Non Delivery Forward;13-01-2025;13-01-2025;18-07-2025;18-07-2025;259740.26;EUR;259740.26;;;;;;;;;16-07-2025;;18-07-2025;;259740.26;;16-07-2025;;;;;480000;NZD;480000;;;;;;;;;16-07-2025;;18-07-2025;;480000;;16-07-2025;;;;;;;;;EUR;;ST_FX_REDES;;3686;22882;22882.002;DR0347941;BSTE;;;05800044;31;;21196.7327;075;044;;;;CURR_FXD_FXD
53082967;53082967;53082278;BANCO SANTANDER SA;Live;FX Non Delivery Forward;13-01-2025;13-01-2025;18-07-2025;18-07-2025;129870.13;EUR;129870.13;;;;;;;;;16-07-2025;;18-07-2025;;129870.13;;16-07-2025;;;;;240000;NZD;240000;;;;;;;;;16-07-2025;;18-07-2025;;240000;;16-07-2025;;;;;;;;;EUR;;ST_FX_REDES;;3686;22881;22881.002;DR0347943;BSTE;;;05800044;31;;10598.36585;075;044;;;;CURR_FXD_FXD
53655106;53655106;3326721337;BANCO SANTANDER SA;Live;FX Non Delivery Forward;30-01-2025;30-01-2025;24-04-2025;24-04-2025;12500;BRL;12500;;;;;;;;;22-04-2025;;24-04-2025;;12500;;22-04-2025;;;;;2002.65;EUR;2002.65;;;;;;;;;22-04-2025;;24-04-2025;;2002.65;;22-04-2025;;;;;;;;;EUR;;ST_FX_REDES;;3686;22941;22941.001;DR0348041;BSTE;;;05800044;31;;159.41607;075;044;;;;CURR_FXD_FXD
53082278;53082278;53082278;VALERIE ESTHER MARIE CORCIAS WEILL;Live;FX Non Delivery Forward;13-01-2025;13-01-2025;18-07-2025;18-07-2025;240000;NZD;240000;;;;;;;;;16-07-2025;;18-07-2025;;240000;;16-07-2025;;;;;129722.72;EUR;129722.72;;;;;;;;;16-07-2025;;18-07-2025;;129722.72;;16-07-2025;;;;;;;;;EUR;;ST_FX_REDES;;7401524161;22881;22881.001;DR0347939;00VF9H;;;05294950;31;1000725965;10958.60539;075;044;URJH9VSI58SAN00000000000000000000579074410;;;CURR_FXD_FXD
53083082;53083082;53083082;DANIEL PROENCA CARVALHO;Live;FX Non Delivery Forward;13-01-2025;13-01-2025;18-07-2025;18-07-2025;480000;NZD;480000;;;;;;;;;16-07-2025;;18-07-2025;;480000;;16-07-2025;;;;;259445.44;EUR;259445.44;;;;;;;;;16-07-2025;;18-07-2025;;259445.44;;16-07-2025;;;;;;;;;EUR;;ST_FX_REDES;;8000538608;22882;22882.001;DR0347940;00DPH9;;;05272248;31;1000607013;21917.20978;075;044;URJH9VSI58SAN00000000000000000000579074910;;;CURR_FXD_FXD
